x,y,region
641775.75,6758416.00,10
643775.75,6758416.00,10
645775.75,6758416.00,10
647775.75,6758416.00,10
649775.75,6758416.00,10
651775.75,6758416.00,10
653775.75,6758416.00,10
655775.75,6758416.00,10
657775.75,6758416.00,10
659775.75,6758416.00,10
623775.75,6760416.00,10
625775.75,6760416.00,10
627775.75,6760416.00,10
629775.75,6760416.00,10
631775.75,6760416.00,10
633775.75,6760416.00,10
635775.75,6760416.00,10
637775.75,6760416.00,10
639775.75,6760416.00,10
641775.75,6760416.00,10
643775.75,6760416.00,10
645775.75,6760416.00,10
647775.75,6760416.00,10
649775.75,6760416.00,10
651775.75,6760416.00,10
653775.75,6760416.00,10
655775.75,6760416.00,10
657775.75,6760416.00,10
659775.75,6760416.00,10
661775.75,6760416.00,10
623775.75,6762416.00,10
625775.75,6762416.00,10
627775.75,6762416.00,10
629775.75,6762416.00,10
631775.75,6762416.00,10
633775.75,6762416.00,10
635775.75,6762416.00,10
637775.75,6762416.00,10
639775.75,6762416.00,10
641775.75,6762416.00,10
643775.75,6762416.00,10
645775.75,6762416.00,10
647775.75,6762416.00,10
649775.75,6762416.00,10
651775.75,6762416.00,10
653775.75,6762416.00,10
655775.75,6762416.00,10
657775.75,6762416.00,10
659775.75,6762416.00,10
661775.75,6762416.00,10
663775.75,6762416.00,10
627775.75,6764416.00,10
629775.75,6764416.00,10
631775.75,6764416.00,10
633775.75,6764416.00,10
635775.75,6764416.00,10
637775.75,6764416.00,10
639775.75,6764416.00,10
641775.75,6764416.00,10
643775.75,6764416.00,10
645775.75,6764416.00,10
647775.75,6764416.00,10
649775.75,6764416.00,10
651775.75,6764416.00,10
653775.75,6764416.00,10
655775.75,6764416.00,10
657775.75,6764416.00,10
659775.75,6764416.00,10
661775.75,6764416.00,10
663775.75,6764416.00,10
665775.75,6764416.00,10
615775.75,6766416.00,10
617775.75,6766416.00,10
619775.75,6766416.00,10
623775.75,6766416.00,10
625775.75,6766416.00,10
631775.75,6766416.00,10
635775.75,6766416.00,10
637775.75,6766416.00,10
639775.75,6766416.00,10
641775.75,6766416.00,10
643775.75,6766416.00,10
645775.75,6766416.00,10
647775.75,6766416.00,10
649775.75,6766416.00,10
651775.75,6766416.00,10
653775.75,6766416.00,10
655775.75,6766416.00,10
657775.75,6766416.00,10
659775.75,6766416.00,10
661775.75,6766416.00,10
663775.75,6766416.00,10
665775.75,6766416.00,10
667775.75,6766416.00,10
623775.75,6768416.00,10
629775.75,6768416.00,10
631775.75,6768416.00,10
633775.75,6768416.00,10
637775.75,6768416.00,10
639775.75,6768416.00,10
641775.75,6768416.00,10
643775.75,6768416.00,10
645775.75,6768416.00,10
647775.75,6768416.00,10
649775.75,6768416.00,10
651775.75,6768416.00,10
653775.75,6768416.00,10
655775.75,6768416.00,10
657775.75,6768416.00,10
659775.75,6768416.00,10
661775.75,6768416.00,10
663775.75,6768416.00,10
665775.75,6768416.00,10
667775.75,6768416.00,10
669775.75,6768416.00,10
621775.75,6770416.00,10
625775.75,6770416.00,10
627775.75,6770416.00,10
631775.75,6770416.00,10
633775.75,6770416.00,10
635775.75,6770416.00,10
637775.75,6770416.00,10
639775.75,6770416.00,10
641775.75,6770416.00,10
643775.75,6770416.00,10
645775.75,6770416.00,10
647775.75,6770416.00,10
649775.75,6770416.00,10
651775.75,6770416.00,10
653775.75,6770416.00,10
655775.75,6770416.00,10
657775.75,6770416.00,10
659775.75,6770416.00,10
661775.75,6770416.00,10
663775.75,6770416.00,10
665775.75,6770416.00,10
667775.75,6770416.00,10
669775.75,6770416.00,10
671775.75,6770416.00,10
631775.75,6772416.00,10
633775.75,6772416.00,10
635775.75,6772416.00,10
637775.75,6772416.00,10
639775.75,6772416.00,10
641775.75,6772416.00,10
643775.75,6772416.00,10
645775.75,6772416.00,10
647775.75,6772416.00,10
649775.75,6772416.00,10
651775.75,6772416.00,10
653775.75,6772416.00,10
655775.75,6772416.00,10
657775.75,6772416.00,10
659775.75,6772416.00,10
661775.75,6772416.00,10
663775.75,6772416.00,10
665775.75,6772416.00,10
667775.75,6772416.00,10
669775.75,6772416.00,10
671775.75,6772416.00,10
673775.75,6772416.00,10
627775.75,6774416.00,10
629775.75,6774416.00,10
635775.75,6774416.00,10
637775.75,6774416.00,10
639775.75,6774416.00,10
641775.75,6774416.00,10
643775.75,6774416.00,10
645775.75,6774416.00,10
647775.75,6774416.00,10
649775.75,6774416.00,10
651775.75,6774416.00,10
653775.75,6774416.00,10
655775.75,6774416.00,10
657775.75,6774416.00,10
659775.75,6774416.00,10
661775.75,6774416.00,10
663775.75,6774416.00,10
665775.75,6774416.00,10
667775.75,6774416.00,10
669775.75,6774416.00,10
671775.75,6774416.00,10
673775.75,6774416.00,10
675775.75,6774416.00,10
639775.75,6776416.00,10
641775.75,6776416.00,10
643775.75,6776416.00,10
645775.75,6776416.00,10
647775.75,6776416.00,10
649775.75,6776416.00,10
653775.75,6776416.00,10
655775.75,6776416.00,10
657775.75,6776416.00,10
659775.75,6776416.00,10
661775.75,6776416.00,10
663775.75,6776416.00,10
665775.75,6776416.00,10
667775.75,6776416.00,10
669775.75,6776416.00,10
671775.75,6776416.00,10
673775.75,6776416.00,10
675775.75,6776416.00,10
677775.75,6776416.00,10
641775.75,6778416.00,10
643775.75,6778416.00,10
645775.75,6778416.00,10
647775.75,6778416.00,10
649775.75,6778416.00,10
659775.75,6778416.00,10
663775.75,6778416.00,10
665775.75,6778416.00,10
667775.75,6778416.00,10
669775.75,6778416.00,10
673775.75,6778416.00,10
675775.75,6778416.00,10
677775.75,6778416.00,10
679775.75,6778416.00,10
681775.75,6778416.00,10
643775.75,6780416.00,10
649775.75,6780416.00,10
663775.75,6780416.00,10
665775.75,6780416.00,10
667775.75,6780416.00,10
669775.75,6780416.00,10
671775.75,6780416.00,10
673775.75,6780416.00,10
675775.75,6780416.00,10
677775.75,6780416.00,10
679775.75,6780416.00,10
681775.75,6780416.00,10
683775.75,6780416.00,10
643775.75,6782416.00,10
645775.75,6782416.00,10
647775.75,6782416.00,10
649775.75,6782416.00,10
663775.75,6782416.00,10
665775.75,6782416.00,10
667775.75,6782416.00,10
669775.75,6782416.00,10
673775.75,6782416.00,10
675775.75,6782416.00,10
677775.75,6782416.00,10
679775.75,6782416.00,10
681775.75,6782416.00,10
683775.75,6782416.00,10
685775.75,6782416.00,10
645775.75,6784416.00,10
647775.75,6784416.00,10
649775.75,6784416.00,10
663775.75,6784416.00,10
669775.75,6784416.00,10
675775.75,6784416.00,10
677775.75,6784416.00,10
679775.75,6784416.00,10
681775.75,6784416.00,10
683775.75,6784416.00,10
685775.75,6784416.00,10
687775.75,6784416.00,10
635775.75,6786416.00,10
637775.75,6786416.00,10
641775.75,6786416.00,10
645775.75,6786416.00,10
675775.75,6786416.00,10
679775.75,6786416.00,10
681775.75,6786416.00,10
683775.75,6786416.00,10
685775.75,6786416.00,10
687775.75,6786416.00,10
689775.75,6786416.00,10
635775.75,6788416.00,10
675775.75,6788416.00,10
681775.75,6788416.00,10
683775.75,6788416.00,10
689775.75,6788416.00,10
691775.75,6788416.00,10
631775.75,6790416.00,10
633775.75,6790416.00,10
677775.75,6790416.00,10
681775.75,6790416.00,10
683775.75,6790416.00,10
687775.75,6790416.00,10
689775.75,6790416.00,10
691775.75,6790416.00,10
693775.75,6790416.00,10
629775.75,6792416.00,10
679775.75,6792416.00,10
681775.75,6792416.00,10
683775.75,6792416.00,10
689775.75,6792416.00,10
691775.75,6792416.00,10
693775.75,6792416.00,10
695775.75,6792416.00,10
645775.75,6686416.00,12
647775.75,6686416.00,12
649775.75,6686416.00,12
651775.75,6686416.00,12
653775.75,6686416.00,12
655775.75,6686416.00,12
657775.75,6686416.00,12
659775.75,6686416.00,12
661775.75,6686416.00,12
663775.75,6686416.00,12
665775.75,6686416.00,12
667775.75,6686416.00,12
669775.75,6686416.00,12
671775.75,6686416.00,12
673775.75,6686416.00,12
675775.75,6686416.00,12
677775.75,6686416.00,12
679775.75,6686416.00,12
681775.75,6686416.00,12
683775.75,6686416.00,12
685775.75,6686416.00,12
687775.75,6686416.00,12
689775.75,6686416.00,12
691775.75,6686416.00,12
693775.75,6686416.00,12
695775.75,6686416.00,12
697775.75,6686416.00,12
699775.75,6686416.00,12
701775.75,6686416.00,12
703775.75,6686416.00,12
705775.75,6686416.00,12
707775.75,6686416.00,12
709775.75,6686416.00,12
711775.75,6686416.00,12
713775.75,6686416.00,12
715775.75,6686416.00,12
717775.75,6686416.00,12
719775.75,6686416.00,12
721775.75,6686416.00,12
723775.75,6686416.00,12
725775.75,6686416.00,12
583775.75,6688416.00,12
585775.75,6688416.00,12
587775.75,6688416.00,12
589775.75,6688416.00,12
591775.75,6688416.00,12
593775.75,6688416.00,12
595775.75,6688416.00,12
597775.75,6688416.00,12
599775.75,6688416.00,12
601775.75,6688416.00,12
603775.75,6688416.00,12
605775.75,6688416.00,12
607775.75,6688416.00,12
609775.75,6688416.00,12
611775.75,6688416.00,12
613775.75,6688416.00,12
615775.75,6688416.00,12
617775.75,6688416.00,12
619775.75,6688416.00,12
621775.75,6688416.00,12
623775.75,6688416.00,12
625775.75,6688416.00,12
627775.75,6688416.00,12
629775.75,6688416.00,12
631775.75,6688416.00,12
633775.75,6688416.00,12
635775.75,6688416.00,12
637775.75,6688416.00,12
639775.75,6688416.00,12
641775.75,6688416.00,12
643775.75,6688416.00,12
645775.75,6688416.00,12
647775.75,6688416.00,12
649775.75,6688416.00,12
651775.75,6688416.00,12
653775.75,6688416.00,12
655775.75,6688416.00,12
657775.75,6688416.00,12
659775.75,6688416.00,12
661775.75,6688416.00,12
663775.75,6688416.00,12
665775.75,6688416.00,12
667775.75,6688416.00,12
669775.75,6688416.00,12
671775.75,6688416.00,12
673775.75,6688416.00,12
675775.75,6688416.00,12
677775.75,6688416.00,12
679775.75,6688416.00,12
681775.75,6688416.00,12
683775.75,6688416.00,12
685775.75,6688416.00,12
687775.75,6688416.00,12
689775.75,6688416.00,12
691775.75,6688416.00,12
693775.75,6688416.00,12
695775.75,6688416.00,12
697775.75,6688416.00,12
699775.75,6688416.00,12
701775.75,6688416.00,12
703775.75,6688416.00,12
705775.75,6688416.00,12
707775.75,6688416.00,12
709775.75,6688416.00,12
711775.75,6688416.00,12
713775.75,6688416.00,12
715775.75,6688416.00,12
717775.75,6688416.00,12
719775.75,6688416.00,12
721775.75,6688416.00,12
723775.75,6688416.00,12
725775.75,6688416.00,12
585775.75,6690416.00,12
587775.75,6690416.00,12
589775.75,6690416.00,12
591775.75,6690416.00,12
593775.75,6690416.00,12
595775.75,6690416.00,12
597775.75,6690416.00,12
599775.75,6690416.00,12
601775.75,6690416.00,12
603775.75,6690416.00,12
605775.75,6690416.00,12
607775.75,6690416.00,12
609775.75,6690416.00,12
611775.75,6690416.00,12
613775.75,6690416.00,12
615775.75,6690416.00,12
617775.75,6690416.00,12
619775.75,6690416.00,12
621775.75,6690416.00,12
623775.75,6690416.00,12
625775.75,6690416.00,12
627775.75,6690416.00,12
629775.75,6690416.00,12
631775.75,6690416.00,12
633775.75,6690416.00,12
635775.75,6690416.00,12
637775.75,6690416.00,12
639775.75,6690416.00,12
641775.75,6690416.00,12
643775.75,6690416.00,12
645775.75,6690416.00,12
647775.75,6690416.00,12
649775.75,6690416.00,12
651775.75,6690416.00,12
653775.75,6690416.00,12
655775.75,6690416.00,12
657775.75,6690416.00,12
659775.75,6690416.00,12
661775.75,6690416.00,12
663775.75,6690416.00,12
665775.75,6690416.00,12
667775.75,6690416.00,12
669775.75,6690416.00,12
671775.75,6690416.00,12
673775.75,6690416.00,12
675775.75,6690416.00,12
677775.75,6690416.00,12
679775.75,6690416.00,12
681775.75,6690416.00,12
683775.75,6690416.00,12
685775.75,6690416.00,12
687775.75,6690416.00,12
689775.75,6690416.00,12
691775.75,6690416.00,12
693775.75,6690416.00,12
695775.75,6690416.00,12
697775.75,6690416.00,12
699775.75,6690416.00,12
701775.75,6690416.00,12
703775.75,6690416.00,12
705775.75,6690416.00,12
707775.75,6690416.00,12
709775.75,6690416.00,12
711775.75,6690416.00,12
713775.75,6690416.00,12
715775.75,6690416.00,12
717775.75,6690416.00,12
719775.75,6690416.00,12
721775.75,6690416.00,12
723775.75,6690416.00,12
725775.75,6690416.00,12
587775.75,6692416.00,12
589775.75,6692416.00,12
591775.75,6692416.00,12
593775.75,6692416.00,12
595775.75,6692416.00,12
597775.75,6692416.00,12
599775.75,6692416.00,12
601775.75,6692416.00,12
603775.75,6692416.00,12
605775.75,6692416.00,12
607775.75,6692416.00,12
609775.75,6692416.00,12
611775.75,6692416.00,12
613775.75,6692416.00,12
615775.75,6692416.00,12
617775.75,6692416.00,12
619775.75,6692416.00,12
621775.75,6692416.00,12
623775.75,6692416.00,12
625775.75,6692416.00,12
627775.75,6692416.00,12
629775.75,6692416.00,12
631775.75,6692416.00,12
633775.75,6692416.00,12
635775.75,6692416.00,12
637775.75,6692416.00,12
639775.75,6692416.00,12
641775.75,6692416.00,12
643775.75,6692416.00,12
645775.75,6692416.00,12
647775.75,6692416.00,12
649775.75,6692416.00,12
651775.75,6692416.00,12
653775.75,6692416.00,12
655775.75,6692416.00,12
657775.75,6692416.00,12
659775.75,6692416.00,12
661775.75,6692416.00,12
663775.75,6692416.00,12
665775.75,6692416.00,12
667775.75,6692416.00,12
669775.75,6692416.00,12
671775.75,6692416.00,12
673775.75,6692416.00,12
675775.75,6692416.00,12
677775.75,6692416.00,12
679775.75,6692416.00,12
681775.75,6692416.00,12
683775.75,6692416.00,12
685775.75,6692416.00,12
687775.75,6692416.00,12
689775.75,6692416.00,12
691775.75,6692416.00,12
693775.75,6692416.00,12
695775.75,6692416.00,12
697775.75,6692416.00,12
699775.75,6692416.00,12
701775.75,6692416.00,12
703775.75,6692416.00,12
705775.75,6692416.00,12
707775.75,6692416.00,12
709775.75,6692416.00,12
711775.75,6692416.00,12
713775.75,6692416.00,12
715775.75,6692416.00,12
717775.75,6692416.00,12
719775.75,6692416.00,12
721775.75,6692416.00,12
723775.75,6692416.00,12
725775.75,6692416.00,12
589775.75,6694416.00,12
591775.75,6694416.00,12
593775.75,6694416.00,12
595775.75,6694416.00,12
597775.75,6694416.00,12
599775.75,6694416.00,12
601775.75,6694416.00,12
603775.75,6694416.00,12
605775.75,6694416.00,12
607775.75,6694416.00,12
609775.75,6694416.00,12
611775.75,6694416.00,12
613775.75,6694416.00,12
615775.75,6694416.00,12
617775.75,6694416.00,12
619775.75,6694416.00,12
621775.75,6694416.00,12
623775.75,6694416.00,12
625775.75,6694416.00,12
627775.75,6694416.00,12
629775.75,6694416.00,12
631775.75,6694416.00,12
633775.75,6694416.00,12
635775.75,6694416.00,12
637775.75,6694416.00,12
639775.75,6694416.00,12
641775.75,6694416.00,12
643775.75,6694416.00,12
645775.75,6694416.00,12
647775.75,6694416.00,12
649775.75,6694416.00,12
651775.75,6694416.00,12
653775.75,6694416.00,12
655775.75,6694416.00,12
657775.75,6694416.00,12
659775.75,6694416.00,12
661775.75,6694416.00,12
663775.75,6694416.00,12
665775.75,6694416.00,12
667775.75,6694416.00,12
669775.75,6694416.00,12
671775.75,6694416.00,12
673775.75,6694416.00,12
675775.75,6694416.00,12
677775.75,6694416.00,12
679775.75,6694416.00,12
681775.75,6694416.00,12
683775.75,6694416.00,12
685775.75,6694416.00,12
687775.75,6694416.00,12
689775.75,6694416.00,12
691775.75,6694416.00,12
693775.75,6694416.00,12
695775.75,6694416.00,12
697775.75,6694416.00,12
699775.75,6694416.00,12
701775.75,6694416.00,12
703775.75,6694416.00,12
705775.75,6694416.00,12
707775.75,6694416.00,12
709775.75,6694416.00,12
711775.75,6694416.00,12
713775.75,6694416.00,12
715775.75,6694416.00,12
717775.75,6694416.00,12
719775.75,6694416.00,12
721775.75,6694416.00,12
723775.75,6694416.00,12
725775.75,6694416.00,12
727775.75,6694416.00,12
591775.75,6696416.00,12
593775.75,6696416.00,12
595775.75,6696416.00,12
597775.75,6696416.00,12
599775.75,6696416.00,12
601775.75,6696416.00,12
603775.75,6696416.00,12
605775.75,6696416.00,12
607775.75,6696416.00,12
609775.75,6696416.00,12
611775.75,6696416.00,12
613775.75,6696416.00,12
615775.75,6696416.00,12
617775.75,6696416.00,12
619775.75,6696416.00,12
621775.75,6696416.00,12
623775.75,6696416.00,12
625775.75,6696416.00,12
627775.75,6696416.00,12
629775.75,6696416.00,12
631775.75,6696416.00,12
633775.75,6696416.00,12
635775.75,6696416.00,12
637775.75,6696416.00,12
639775.75,6696416.00,12
641775.75,6696416.00,12
643775.75,6696416.00,12
645775.75,6696416.00,12
647775.75,6696416.00,12
649775.75,6696416.00,12
651775.75,6696416.00,12
653775.75,6696416.00,12
655775.75,6696416.00,12
657775.75,6696416.00,12
659775.75,6696416.00,12
661775.75,6696416.00,12
663775.75,6696416.00,12
665775.75,6696416.00,12
667775.75,6696416.00,12
669775.75,6696416.00,12
671775.75,6696416.00,12
673775.75,6696416.00,12
675775.75,6696416.00,12
677775.75,6696416.00,12
679775.75,6696416.00,12
681775.75,6696416.00,12
683775.75,6696416.00,12
685775.75,6696416.00,12
687775.75,6696416.00,12
689775.75,6696416.00,12
691775.75,6696416.00,12
693775.75,6696416.00,12
695775.75,6696416.00,12
697775.75,6696416.00,12
699775.75,6696416.00,12
701775.75,6696416.00,12
703775.75,6696416.00,12
705775.75,6696416.00,12
707775.75,6696416.00,12
709775.75,6696416.00,12
711775.75,6696416.00,12
713775.75,6696416.00,12
715775.75,6696416.00,12
717775.75,6696416.00,12
719775.75,6696416.00,12
721775.75,6696416.00,12
723775.75,6696416.00,12
725775.75,6696416.00,12
727775.75,6696416.00,12
593775.75,6698416.00,12
595775.75,6698416.00,12
597775.75,6698416.00,12
599775.75,6698416.00,12
601775.75,6698416.00,12
603775.75,6698416.00,12
605775.75,6698416.00,12
607775.75,6698416.00,12
609775.75,6698416.00,12
611775.75,6698416.00,12
613775.75,6698416.00,12
615775.75,6698416.00,12
617775.75,6698416.00,12
619775.75,6698416.00,12
621775.75,6698416.00,12
623775.75,6698416.00,12
625775.75,6698416.00,12
627775.75,6698416.00,12
629775.75,6698416.00,12
631775.75,6698416.00,12
633775.75,6698416.00,12
635775.75,6698416.00,12
637775.75,6698416.00,12
639775.75,6698416.00,12
641775.75,6698416.00,12
643775.75,6698416.00,12
645775.75,6698416.00,12
647775.75,6698416.00,12
649775.75,6698416.00,12
651775.75,6698416.00,12
653775.75,6698416.00,12
655775.75,6698416.00,12
657775.75,6698416.00,12
659775.75,6698416.00,12
661775.75,6698416.00,12
663775.75,6698416.00,12
665775.75,6698416.00,12
667775.75,6698416.00,12
669775.75,6698416.00,12
671775.75,6698416.00,12
673775.75,6698416.00,12
675775.75,6698416.00,12
677775.75,6698416.00,12
679775.75,6698416.00,12
681775.75,6698416.00,12
683775.75,6698416.00,12
685775.75,6698416.00,12
687775.75,6698416.00,12
689775.75,6698416.00,12
691775.75,6698416.00,12
693775.75,6698416.00,12
695775.75,6698416.00,12
697775.75,6698416.00,12
699775.75,6698416.00,12
701775.75,6698416.00,12
703775.75,6698416.00,12
705775.75,6698416.00,12
707775.75,6698416.00,12
709775.75,6698416.00,12
711775.75,6698416.00,12
713775.75,6698416.00,12
715775.75,6698416.00,12
717775.75,6698416.00,12
719775.75,6698416.00,12
721775.75,6698416.00,12
723775.75,6698416.00,12
725775.75,6698416.00,12
727775.75,6698416.00,12
595775.75,6700416.00,12
597775.75,6700416.00,12
599775.75,6700416.00,12
601775.75,6700416.00,12
603775.75,6700416.00,12
605775.75,6700416.00,12
607775.75,6700416.00,12
609775.75,6700416.00,12
611775.75,6700416.00,12
613775.75,6700416.00,12
615775.75,6700416.00,12
617775.75,6700416.00,12
619775.75,6700416.00,12
621775.75,6700416.00,12
623775.75,6700416.00,12
625775.75,6700416.00,12
627775.75,6700416.00,12
629775.75,6700416.00,12
631775.75,6700416.00,12
633775.75,6700416.00,12
635775.75,6700416.00,12
637775.75,6700416.00,12
639775.75,6700416.00,12
641775.75,6700416.00,12
643775.75,6700416.00,12
645775.75,6700416.00,12
647775.75,6700416.00,12
649775.75,6700416.00,12
651775.75,6700416.00,12
653775.75,6700416.00,12
655775.75,6700416.00,12
657775.75,6700416.00,12
659775.75,6700416.00,12
661775.75,6700416.00,12
663775.75,6700416.00,12
665775.75,6700416.00,12
667775.75,6700416.00,12
669775.75,6700416.00,12
671775.75,6700416.00,12
673775.75,6700416.00,12
675775.75,6700416.00,12
677775.75,6700416.00,12
679775.75,6700416.00,12
681775.75,6700416.00,12
683775.75,6700416.00,12
685775.75,6700416.00,12
687775.75,6700416.00,12
689775.75,6700416.00,12
691775.75,6700416.00,12
693775.75,6700416.00,12
695775.75,6700416.00,12
697775.75,6700416.00,12
699775.75,6700416.00,12
701775.75,6700416.00,12
703775.75,6700416.00,12
705775.75,6700416.00,12
707775.75,6700416.00,12
709775.75,6700416.00,12
711775.75,6700416.00,12
713775.75,6700416.00,12
715775.75,6700416.00,12
717775.75,6700416.00,12
719775.75,6700416.00,12
721775.75,6700416.00,12
723775.75,6700416.00,12
725775.75,6700416.00,12
727775.75,6700416.00,12
599775.75,6702416.00,12
601775.75,6702416.00,12
603775.75,6702416.00,12
605775.75,6702416.00,12
607775.75,6702416.00,12
609775.75,6702416.00,12
611775.75,6702416.00,12
613775.75,6702416.00,12
615775.75,6702416.00,12
617775.75,6702416.00,12
619775.75,6702416.00,12
621775.75,6702416.00,12
623775.75,6702416.00,12
625775.75,6702416.00,12
627775.75,6702416.00,12
629775.75,6702416.00,12
631775.75,6702416.00,12
633775.75,6702416.00,12
635775.75,6702416.00,12
637775.75,6702416.00,12
639775.75,6702416.00,12
641775.75,6702416.00,12
643775.75,6702416.00,12
645775.75,6702416.00,12
647775.75,6702416.00,12
649775.75,6702416.00,12
651775.75,6702416.00,12
653775.75,6702416.00,12
655775.75,6702416.00,12
657775.75,6702416.00,12
659775.75,6702416.00,12
661775.75,6702416.00,12
663775.75,6702416.00,12
665775.75,6702416.00,12
667775.75,6702416.00,12
669775.75,6702416.00,12
671775.75,6702416.00,12
673775.75,6702416.00,12
675775.75,6702416.00,12
677775.75,6702416.00,12
679775.75,6702416.00,12
681775.75,6702416.00,12
683775.75,6702416.00,12
685775.75,6702416.00,12
687775.75,6702416.00,12
689775.75,6702416.00,12
691775.75,6702416.00,12
693775.75,6702416.00,12
695775.75,6702416.00,12
697775.75,6702416.00,12
699775.75,6702416.00,12
701775.75,6702416.00,12
703775.75,6702416.00,12
705775.75,6702416.00,12
707775.75,6702416.00,12
709775.75,6702416.00,12
711775.75,6702416.00,12
713775.75,6702416.00,12
715775.75,6702416.00,12
717775.75,6702416.00,12
719775.75,6702416.00,12
721775.75,6702416.00,12
723775.75,6702416.00,12
725775.75,6702416.00,12
727775.75,6702416.00,12
601775.75,6704416.00,12
603775.75,6704416.00,12
605775.75,6704416.00,12
607775.75,6704416.00,12
609775.75,6704416.00,12
611775.75,6704416.00,12
613775.75,6704416.00,12
615775.75,6704416.00,12
617775.75,6704416.00,12
619775.75,6704416.00,12
621775.75,6704416.00,12
623775.75,6704416.00,12
625775.75,6704416.00,12
627775.75,6704416.00,12
629775.75,6704416.00,12
631775.75,6704416.00,12
633775.75,6704416.00,12
635775.75,6704416.00,12
637775.75,6704416.00,12
639775.75,6704416.00,12
641775.75,6704416.00,12
643775.75,6704416.00,12
645775.75,6704416.00,12
647775.75,6704416.00,12
649775.75,6704416.00,12
651775.75,6704416.00,12
653775.75,6704416.00,12
655775.75,6704416.00,12
657775.75,6704416.00,12
659775.75,6704416.00,12
661775.75,6704416.00,12
663775.75,6704416.00,12
665775.75,6704416.00,12
667775.75,6704416.00,12
669775.75,6704416.00,12
671775.75,6704416.00,12
673775.75,6704416.00,12
675775.75,6704416.00,12
677775.75,6704416.00,12
679775.75,6704416.00,12
681775.75,6704416.00,12
683775.75,6704416.00,12
685775.75,6704416.00,12
687775.75,6704416.00,12
689775.75,6704416.00,12
691775.75,6704416.00,12
693775.75,6704416.00,12
695775.75,6704416.00,12
697775.75,6704416.00,12
699775.75,6704416.00,12
701775.75,6704416.00,12
703775.75,6704416.00,12
705775.75,6704416.00,12
707775.75,6704416.00,12
709775.75,6704416.00,12
711775.75,6704416.00,12
713775.75,6704416.00,12
715775.75,6704416.00,12
717775.75,6704416.00,12
719775.75,6704416.00,12
721775.75,6704416.00,12
723775.75,6704416.00,12
725775.75,6704416.00,12
727775.75,6704416.00,12
603775.75,6706416.00,12
605775.75,6706416.00,12
607775.75,6706416.00,12
609775.75,6706416.00,12
611775.75,6706416.00,12
613775.75,6706416.00,12
615775.75,6706416.00,12
617775.75,6706416.00,12
619775.75,6706416.00,12
621775.75,6706416.00,12
623775.75,6706416.00,12
625775.75,6706416.00,12
627775.75,6706416.00,12
629775.75,6706416.00,12
631775.75,6706416.00,12
633775.75,6706416.00,12
635775.75,6706416.00,12
637775.75,6706416.00,12
639775.75,6706416.00,12
641775.75,6706416.00,12
643775.75,6706416.00,12
645775.75,6706416.00,12
647775.75,6706416.00,12
649775.75,6706416.00,12
651775.75,6706416.00,12
653775.75,6706416.00,12
655775.75,6706416.00,12
657775.75,6706416.00,12
659775.75,6706416.00,12
661775.75,6706416.00,12
663775.75,6706416.00,12
665775.75,6706416.00,12
667775.75,6706416.00,12
669775.75,6706416.00,12
671775.75,6706416.00,12
673775.75,6706416.00,12
675775.75,6706416.00,12
677775.75,6706416.00,12
679775.75,6706416.00,12
681775.75,6706416.00,12
683775.75,6706416.00,12
685775.75,6706416.00,12
687775.75,6706416.00,12
689775.75,6706416.00,12
691775.75,6706416.00,12
693775.75,6706416.00,12
695775.75,6706416.00,12
697775.75,6706416.00,12
699775.75,6706416.00,12
701775.75,6706416.00,12
703775.75,6706416.00,12
705775.75,6706416.00,12
707775.75,6706416.00,12
709775.75,6706416.00,12
711775.75,6706416.00,12
713775.75,6706416.00,12
715775.75,6706416.00,12
717775.75,6706416.00,12
719775.75,6706416.00,12
721775.75,6706416.00,12
723775.75,6706416.00,12
725775.75,6706416.00,12
727775.75,6706416.00,12
605775.75,6708416.00,12
607775.75,6708416.00,12
609775.75,6708416.00,12
611775.75,6708416.00,12
613775.75,6708416.00,12
615775.75,6708416.00,12
617775.75,6708416.00,12
619775.75,6708416.00,12
621775.75,6708416.00,12
623775.75,6708416.00,12
625775.75,6708416.00,12
627775.75,6708416.00,12
629775.75,6708416.00,12
631775.75,6708416.00,12
633775.75,6708416.00,12
635775.75,6708416.00,12
637775.75,6708416.00,12
639775.75,6708416.00,12
641775.75,6708416.00,12
643775.75,6708416.00,12
645775.75,6708416.00,12
647775.75,6708416.00,12
649775.75,6708416.00,12
651775.75,6708416.00,12
653775.75,6708416.00,12
655775.75,6708416.00,12
657775.75,6708416.00,12
659775.75,6708416.00,12
661775.75,6708416.00,12
663775.75,6708416.00,12
665775.75,6708416.00,12
667775.75,6708416.00,12
669775.75,6708416.00,12
671775.75,6708416.00,12
673775.75,6708416.00,12
675775.75,6708416.00,12
677775.75,6708416.00,12
679775.75,6708416.00,12
681775.75,6708416.00,12
683775.75,6708416.00,12
685775.75,6708416.00,12
687775.75,6708416.00,12
689775.75,6708416.00,12
691775.75,6708416.00,12
693775.75,6708416.00,12
695775.75,6708416.00,12
697775.75,6708416.00,12
699775.75,6708416.00,12
701775.75,6708416.00,12
703775.75,6708416.00,12
705775.75,6708416.00,12
707775.75,6708416.00,12
709775.75,6708416.00,12
711775.75,6708416.00,12
713775.75,6708416.00,12
715775.75,6708416.00,12
717775.75,6708416.00,12
719775.75,6708416.00,12
721775.75,6708416.00,12
723775.75,6708416.00,12
725775.75,6708416.00,12
727775.75,6708416.00,12
607775.75,6710416.00,12
609775.75,6710416.00,12
