Mapping parameters for Orcinus orca (killer whale)

"Cite AquaMaps itself as: Kaschner, K., Kesner-Reyes, K., Garilao, C., Segschneider, J., Rius-Barile, J. Rees, T., & Froese, R. (2019, October). AquaMaps: Predicted range maps for aquatic species. Retrieved from https://www.aquamaps.org."



Occurrence cells used for creating environmental envelope (n = 2396)
Genus,Species,Center Lat,Center Long,C-Square,Depth (m),Surface Water Temp. (°C),Bottom Water Temp. (°C),Surface Salinity (psu),Bottom Salinity (psu),Primary Production (mgC·m-3·day-1),Sea Ice Concentration (0-1 fraction),Dissolved Bottom Oxygen (mmol·m-3),Distance to Land (km)
Orcinus,orca,-66.25,77.75,3607:467:2,2858,-1.62388300895691,0.0466479994356632,33.7962455749512,34.6792640686035,1.75699999090284,0.64164000749588,229.611053466797,221
Orcinus,orca,-66.25,78.25,3607:468:1,2466,-1.64508199691772,0.138888999819756,33.7849922180176,34.6795196533203,1.74099998548627,0.639442980289459,229.006637573242,210
Orcinus,orca,-66.25,88.75,3608:468:2,104,-1.72616302967072,0.412575006484985,33.4161071777344,34.6931304931641,3.4260000102222,0.653201997280121,225.016860961914,78
Orcinus,orca,-66.25,109.75,3610:469:2,535,-1.6219220161438,0.0361079983413219,33.5470199584961,34.6612358093262,3.9420002140104797,0.400182992219925,224.064010620117,67
Orcinus,orca,-66.25,110.25,3611:360:1,221,-1.65869903564453,-1.69494199752808,33.5114555358887,34.5114974975586,4.69399988651276,0.272374987602234,328.033264160156,45
Orcinus,orca,-66.25,138.75,3613:468:2,642,-1.69075298309326,-0.445820987224579,33.9499931335449,34.6892471313477,4.16499981656671,0.570693016052246,271.927124023438,45
Orcinus,orca,-66.25,139.25,3613:469:1,618,-1.6513899564743,-0.251188993453979,34.020866394043,34.6904487609863,3.8069998845458,0.569621980190277,269.860473632813,67
Orcinus,orca,-66.25,139.75,3613:469:2,416,-1.63022601604462,-1.0553070306778,34.0726776123047,34.614559173584,3.17399995401502,0.573068976402283,277.9130859375,78
Orcinus,orca,-66.25,140.25,3614:360:1,268,-1.63054203987122,-1.42065596580505,34.1172409057617,34.5497055053711,2.93800001963973,0.581009984016418,281.745178222656,78
Orcinus,orca,-66.25,140.75,3614:360:2,283,-1.63461601734161,-1.47440505027771,34.1451759338379,34.5476264953613,2.85000004805624,0.583736002445221,283.422698974609,78
Orcinus,orca,-66.25,141.25,3614:361:1,291,-1.63410604000092,-1.17903196811676,34.1589813232422,34.572208404541,3.03900009021163,0.583424985408783,282.527893066406,78
Orcinus,orca,-66.25,141.75,3614:361:2,323,-1.63293302059174,-1.47536194324493,34.1649131774902,34.5581932067871,3.05499997921288,0.580362021923065,288.516967773438,78
Orcinus,orca,-66.25,142.25,3614:362:1,334,-1.63887798786163,-1.49922597408295,34.1741333007813,34.5516738891602,3.02599999122322,0.573090970516205,290.166320800781,78
Orcinus,orca,-66.25,142.75,3614:362:2,503,-1.64611494541168,-0.585792005062103,34.1821937561035,34.619026184082,3.04799992591143,0.572333991527557,287.090087890625,78
Orcinus,orca,-66.25,143.25,3614:363:1,640,-1.64928495883942,-0.486391007900238,34.1773147583008,34.6420707702637,3.0139998998493,0.57309901714325,284.964141845703,78
Orcinus,orca,-66.25,143.75,3614:363:2,576,-1.65016400814056,-0.528443992137909,34.1608734130859,34.6204414367676,3.03800008259714,0.569068014621735,286.5751953125,78
Orcinus,orca,-66.25,144.75,3614:364:2,473,-1.64433205127716,-0.236441001296043,34.1212196350098,34.6115379333496,2.95000011101365,0.550321996212006,279.026214599609,82
Orcinus,orca,-66.25,146.25,3614:466:1,268,-1.63021004199982,-0.313490003347397,34.0868797302246,34.5436668395996,2.9509998857975,0.5504310131073,272.109588623047,127
Orcinus,orca,-65.75,56.75,3605:456:4,1315,-1.61865794658661,1.19988405704498,34.0083847045898,34.6931304931641,2.24500009790063,0.651525020599365,231.821395874023,76
Orcinus,orca,-65.75,59.75,3605:459:4,3245,-1.43321394920349,-0.185819000005722,34.0048294067383,34.6593399047852,1.56600004993379,0.618225991725922,233.607437133789,149
Orcinus,orca,-65.75,62.75,3606:352:4,3464,-1.45543694496155,-0.128435999155045,34.0164413452148,34.6613540649414,1.4969999901950402,0.614251971244812,232.346313476563,202
Orcinus,orca,-65.75,65.25,3606:455:3,2955,-1.46269500255585,-0.00401100004091859,34.0029907226563,34.6659088134766,1.46900000981987,0.612663984298706,229.797698974609,221
Orcinus,orca,-65.75,66.25,3606:456:3,2878,-1.4529949426651,-0.055808998644352,33.9714050292969,34.6667175292969,1.47000001743436,0.608672976493835,230.369705200195,237
Orcinus,orca,-65.75,70.25,3607:350:3,2676,-1.41546094417572,0.0697159990668297,33.9599838256836,34.6714897155762,1.6990000149235098,0.617959022521973,228.565155029297,246
Orcinus,orca,-65.75,74.25,3607:354:3,2835,-1.39671194553375,0.0942709967494011,33.9386444091797,34.6757507324219,1.7269999952986799,0.610611975193024,228.721466064453,320
Orcinus,orca,-65.75,77.75,3607:457:4,3146,-1.53698694705963,-0.0135800000280142,33.8085556030273,34.6788635253906,1.6820000018924501,0.622180998325348,230.473129272461,271
Orcinus,orca,-65.75,81.25,3608:351:3,1632,-1.68341898918152,1.2230429649353,33.7804069519043,34.7060890197754,1.60199997480959,0.672823011875153,223.26823425293,197
Orcinus,orca,-65.75,84.75,3608:354:4,1359,-1.65751898288727,0.489006012678146,33.8444023132324,34.6764068603516,1.67400005739182,0.677731990814209,227.907791137695,134
Orcinus,orca,-65.75,85.25,3608:455:3,1573,-1.65209698677063,0.240694001317024,33.8474426269531,34.6760787963867,1.6909999540075702,0.667737007141113,229.389526367188,134
Orcinus,orca,-65.75,108.75,3610:458:4,585,-1.6020200252533,0.121362000703812,33.8319892883301,34.6373672485352,1.94099999498576,0.615760028362274,223.87272644043,111
Orcinus,orca,-65.75,109.25,3610:459:3,559,-1.62352502346039,-0.473825007677078,33.7850151062012,34.5885620117188,2.1309999283403203,0.595579981803894,229.902526855469,111
Orcinus,orca,-65.75,109.75,3610:459:4,523,-1.66405701637268,-1.59656405448914,33.7226219177246,34.5112419128418,2.28299992159009,0.586172997951508,318.104034423828,91
Orcinus,orca,-65.75,112.25,3611:352:3,306,-1.71526396274567,-1.12626004219055,33.4734725952148,34.5801544189453,3.61500005237758,0.426744997501373,270.247741699219,8
Orcinus,orca,-65.75,119.25,3611:459:3,989,-1.68433105945587,0.762129008769989,33.8323822021484,34.6952438354492,1.6929999692365498,0.637960970401764,231.063034057617,181
Orcinus,orca,-65.75,120.25,3612:350:3,810,-1.68064999580383,0.247243002057076,33.8056182861328,34.7040252685547,1.85500003863126,0.573572993278503,230.833099365234,153
